id,carat,cut,color,clarity,size
9901,0.54,3,0,5,88.68772500000001
9902,0.35,3,6,5,58.42973500000001
9903,1.72,0,3,1,273.84756
9904,2.17,4,4,0,358.28764499999994
9905,0.64,2,6,3,104.322078
9906,0.3,3,2,2,49.737024000000005
9907,0.38,3,1,4,62.40499199999999
9908,0.38,3,3,3,62.942400000000006
9909,0.5,0,5,4,80.730624
9910,1.61,4,3,2,260.24042000000003
9911,1.55,3,3,3,256.33776
9912,0.96,4,3,1,152.80496000000002
9913,0.3,0,3,4,50.05670400000001
9914,1.03,3,5,1,168.85584000000003
9915,0.38,4,3,7,61.818256
9916,1.03,2,3,0,169.282785
9917,1.09,2,5,1,176.80824600000005
9918,1.37,3,1,3,224.62352000000004
9919,1.52,4,2,3,248.51412
9920,0.33,0,2,1,53.210312
9921,0.7,2,5,2,112.61376
9922,1.94,2,1,1,317.258478
9923,0.51,4,6,3,84.415352
9924,1.02,3,3,3,169.900584
9925,0.82,2,1,4,131.105184
9926,0.31,4,3,6,51.07000500000001
9927,0.96,4,6,1,161.063756
9928,1.01,0,5,3,171.21107199999997
9929,0.7,0,4,2,112.091868
9930,0.8,2,3,1,124.09371
9931,0.53,4,1,4,88.5521
9932,0.55,4,6,2,89.3792
9933,0.43,4,4,3,70.005276
9934,0.3,2,6,3,48.681576
9935,0.72,0,1,2,111.441528
9936,0.32,3,4,3,52.80528000000001
9937,0.5,2,6,3,82.86242
9938,0.51,2,6,2,82.769456
9939,0.52,3,5,3,85.92584
9940,0.54,3,6,2,88.41315000000002
9941,1.74,3,3,3,281.6256
9942,1.03,2,4,4,172.40598400000002
9943,0.77,2,2,5,125.876368
9944,1.2,3,6,5,198.02552
9945,0.61,3,6,3,99.272295
9946,0.35,3,4,4,57.09302399999999
9947,1.11,4,5,4,181.51308
9948,1.01,0,5,1,162.38860800000003
9949,0.4,3,2,3,67.78760100000001
9950,0.5,0,4,3,84.26880000000001
9951,0.43,4,5,4,68.88840400000002
9952,1.6,2,2,1,260.475
9953,0.7,0,4,4,111.042096
9954,1.02,0,5,2,161.18074699999997
9955,1.15,0,2,3,186.2868
9956,0.35,3,5,7,57.282412
9957,1.01,2,5,4,162.49896
9958,0.32,4,3,7,51.88858999999999
9959,1.55,3,6,3,258.790896
9960,0.3,2,2,5,49.537365
9961,1.28,3,1,3,210.887438
9962,0.9,4,1,3,141.066012
9963,0.35,3,5,3,58.20178
9964,1.01,3,1,2,162.00192000000004
9965,0.91,2,5,3,146.371527
9966,0.9,2,1,7,144.52992
9967,1.52,4,6,2,251.4393
9968,0.43,3,3,5,70.5672
9969,1.01,4,0,0,159.58258199999997
9970,1.5,2,1,2,248.870822
9971,0.32,2,4,2,53.5059
9972,0.57,2,3,0,95.881968
9973,1.54,4,3,1,251.208608
9974,1.02,2,4,1,165.06517300000002
9975,0.91,2,2,4,139.7754
9976,1.21,2,1,4,196.33744
9977,0.33,3,2,3,54.02656000000001
9978,0.7,4,4,2,115.28697599999998
9979,1.2,0,3,1,193.8519
9980,0.38,4,6,2,61.452601
9981,0.59,3,3,3,97.39306399999998
9982,0.9,4,4,1,140.04946800000002
9983,2.0,0,6,1,314.941536
9984,1.51,4,0,4,233.980362
9985,0.78,2,3,2,126.40606
9986,1.62,3,4,4,267.51543000000004
9987,0.31,3,5,4,50.838395
9988,2.28,3,0,3,370.6974479999999
9989,0.9,2,5,2,144.48042199999998
9990,1.5,2,2,2,240.281316
9991,2.02,2,2,1,322.07918399999994
9992,0.74,4,2,2,117.00675
9993,0.3,2,2,2,49.52633399999999
9994,0.51,3,6,1,85.11776
9995,1.26,4,6,3,203.53405
9996,1.01,3,3,1,163.172646
9997,0.91,2,1,3,150.49880999999996
9998,1.01,0,5,3,157.7532
9999,2.0,3,2,0,321.83739
10000,0.4,3,1,3,64.447401
10001,0.7,2,2,5,112.287535
10002,0.52,2,6,1,86.099112
10003,0.9,4,6,2,143.284882
10004,0.3,2,5,3,48.3854
10005,0.5,2,2,4,81.48016799999999
10006,0.32,3,2,4,54.500518
10007,0.3,0,3,6,48.76767
10008,1.01,3,5,1,166.37281499999995
10009,0.54,4,5,3,88.426912
10010,0.36,4,5,5,57.71135999999999
10011,0.55,3,2,5,90.2616
10012,0.32,3,3,5,53.28752000000001
10013,0.35,4,0,4,57.28072600000001
10014,0.84,1,4,3,130.386201
10015,0.7,3,3,2,113.885919
10016,1.55,4,4,4,251.26317000000003
10017,0.82,3,3,4,134.89745499999998
10018,0.31,3,2,3,50.55047999999999
10019,0.24,2,3,4,40.199250000000006
10020,2.01,2,5,1,322.666344
10021,1.01,2,5,5,162.09001799999996
10022,1.01,4,3,3,163.17424200000002
10023,0.9,3,0,3,148.18496
10024,1.21,3,3,4,190.96139
10025,0.35,3,4,4,58.22095999999999
10026,0.31,0,1,2,50.71248
10027,0.9,4,3,2,142.745632
10028,1.22,4,3,7,202.567716
10029,0.55,3,0,2,90.83988
10030,0.71,4,2,4,115.865184
10031,0.63,1,5,2,100.62167200000002
10032,0.61,3,3,3,100.833096
10033,0.5,2,4,4,81.24540999999999
10034,1.51,4,2,4,240.005964
10035,0.5,0,6,2,83.25954
10036,1.2,3,3,3,194.613456
10037,0.61,0,4,4,99.82202999999998
10038,0.36,3,4,6,59.71812
10039,0.52,3,6,5,84.37760000000002
10040,0.26,3,3,5,43.048962
10041,1.04,0,5,2,169.24553999999998
10042,1.03,2,6,1,168.22808999999998
10043,1.07,2,5,2,176.52821999999998
10044,0.4,4,3,6,67.09353
10045,0.7,3,2,2,114.64011
10046,1.03,3,5,2,169.06109999999998
10047,1.03,3,4,3,171.624688
10048,0.57,3,6,3,93.464952
10049,0.38,4,1,4,62.026464
10050,0.71,4,4,4,115.581249
10051,1.0,1,3,2,161.139776
10052,0.4,2,5,5,65.40802000000001
10053,0.72,3,1,6,118.80429999999996
10054,0.31,4,2,2,50.98765499999999
10055,0.9,2,4,3,148.61308799999998
10056,0.62,0,4,5,100.55199
10057,0.52,2,5,1,82.48383
10058,0.72,0,4,2,116.16942
10059,0.3,0,2,2,49.593216000000005
10060,0.73,3,3,3,121.05412
10061,0.55,3,3,3,91.011276
10062,0.34,2,1,2,56.93159999999999
10063,1.4,3,2,1,228.929274
10064,0.3,3,3,6,50.246784
10065,1.56,3,1,2,253.303218
10066,1.05,3,4,5,173.38635999999997
10067,0.33,3,4,6,54.578700000000005
10068,0.32,3,6,6,52.658928
10069,0.41,3,0,4,67.88593499999999
10070,0.31,3,3,7,52.464516
10071,0.83,3,4,4,133.694568
10072,1.55,3,3,5,247.288545
10073,0.34,3,5,4,56.04396599999999
10074,0.4,0,6,1,66.91531
10075,0.5,0,4,2,79.90886199999998
10076,0.91,3,3,1,149.935
10077,0.51,4,4,5,83.37735
10078,0.31,3,2,5,50.332786000000006
10079,1.02,2,4,2,165.583431
10080,1.01,0,2,2,165.87401599999998
10081,0.3,4,3,5,49.038528
10082,0.61,4,4,1,100.296192
10083,1.01,2,4,1,160.524
10084,0.71,4,3,3,116.65485
10085,1.34,4,6,1,216.013952
10086,0.75,3,5,2,122.646606
10087,0.53,3,3,5,87.33790799999998
10088,1.0,0,3,1,157.53374999999997
10089,1.21,4,2,3,190.969548
10090,0.23,3,6,5,38.127880000000005
10091,0.33,3,2,7,55.594731
10092,1.01,4,3,4,163.496253
10093,1.29,4,0,5,209.80833
10094,0.57,1,5,2,90.85305599999998
10095,0.25,2,5,6,41.38376
10096,0.53,3,2,2,86.33305500000002
10097,0.7,1,3,2,109.804233
10098,0.35,4,6,6,56.88774
10099,1.1,2,5,1,183.2544
10100,1.35,4,2,3,223.123368
10101,0.54,2,6,5,89.06495
10102,1.09,4,3,3,177.31560000000002
10103,0.5,2,4,6,80.07659400000001
10104,0.57,2,4,4,93.465558
10105,0.9,3,6,1,146.62752
10106,1.03,3,6,4,169.83856799999998
10107,0.31,3,5,3,50.62094999999999
10108,0.7,0,2,1,114.396786
10109,0.71,3,5,3,117.93129899999998
10110,0.5,2,6,3,83.54556
10111,0.5,3,5,4,81.898992
10112,1.16,2,2,1,186.40472000000003
10113,0.5,1,1,4,75.35105499999999
10114,0.76,3,5,1,122.448144
10115,1.01,2,1,1,161.847372
10116,0.41,2,5,2,66.53672999999999
10117,1.25,4,1,4,204.813974
10118,0.9,2,4,3,147.606144
10119,0.35,2,2,2,58.34919999999999
10120,0.6,4,3,1,99.153792
10121,1.5,3,4,2,241.733484
10122,0.34,4,2,2,54.876416
10123,1.01,1,2,2,155.93067000000002
10124,0.53,2,4,3,86.0301
10125,2.01,3,0,2,324.4119999999999
10126,0.82,3,3,2,135.85033
10127,0.31,3,6,3,50.783972000000006
10128,1.01,1,2,5,161.815533
10129,0.71,4,5,3,115.01318399999998
10130,1.01,1,4,4,154.632016
10131,1.34,2,3,1,213.4484
10132,1.07,4,3,0,173.546835
10133,1.02,4,1,2,166.76604000000003
10134,0.52,0,3,2,79.928037
10135,1.01,0,3,3,160.82009999999997
10136,0.51,3,5,4,85.11523199999999
10137,0.25,2,5,3,40.81632
10138,1.36,4,4,3,222.79968
10139,0.8,3,4,3,130.81194000000002
10140,0.39,0,3,7,64.27788000000001
10141,0.91,4,4,3,147.515445
10142,1.01,4,4,6,162.406965
10143,1.02,4,3,1,167.55552
10144,0.7,0,3,3,114.086776
10145,0.51,3,5,3,85.75421800000001
10146,0.9,3,4,2,144.858643
10147,1.01,0,0,3,158.81985
10148,0.24,0,4,4,38.112
10149,0.26,3,6,4,43.0746
10150,2.02,2,1,1,327.890472
10151,2.13,0,2,1,348.30856
10152,0.7,3,5,1,115.460768
10153,1.0,2,5,3,159.77434
10154,1.21,4,4,3,191.400498
10155,0.72,3,5,3,119.0102
10156,0.4,2,0,4,65.68814
10157,0.26,3,3,4,43.45343999999999
10158,0.53,3,3,5,87.63107400000001
10159,0.35,2,6,2,57.050536
10160,0.52,0,2,3,83.18865
10161,0.3,4,2,6,50.47833600000001
10162,0.3,2,4,7,48.954640000000005
10163,1.54,3,1,3,251.136972
10164,0.56,3,4,5,93.945465
10165,0.73,3,3,2,120.14150399999998
10166,0.9,3,2,5,146.0379
10167,0.92,2,3,1,152.01544800000002
10168,1.69,4,1,3,273.40225200000003
10169,0.41,3,4,2,65.94288
10170,0.33,3,4,5,54.2113
10171,0.3,4,1,4,48.59559
10172,1.01,4,4,3,162.572984
10173,0.57,3,6,3,93.28926599999998
10174,0.53,3,3,3,87.10416000000001
10175,0.9,1,2,3,143.480232
10176,0.9,2,4,2,145.709568
10177,0.51,4,1,2,83.05794
10178,0.51,3,5,2,83.810784
10179,1.07,3,2,2,178.82694
10180,0.9,2,4,1,146.80204
10181,2.01,4,1,3,322.462546
10182,1.01,3,4,1,163.584
10183,1.5,2,2,1,237.1824
10184,0.7,2,1,6,114.039549
10185,0.59,0,3,4,95.23568399999998
10186,1.2,2,1,2,190.084608
10187,1.08,4,3,3,172.59059999999997
10188,1.15,2,2,1,186.77925
10189,0.51,2,3,3,82.85254599999999
10190,0.56,0,4,4,91.2766
10191,0.4,3,5,6,67.416376
10192,0.54,2,0,2,88.91836800000002
10193,1.82,4,1,4,293.1552
10194,0.72,3,2,6,117.040896
10195,0.41,4,5,4,66.784704
10196,1.31,3,3,4,218.125054
10197,0.32,4,6,2,52.943373
10198,1.17,4,0,2,190.449578
10199,1.0,4,6,2,149.241519
10200,0.4,4,2,4,63.895389
10201,0.57,3,4,4,93.255812
10202,1.52,1,1,0,235.5724
10203,0.4,4,3,6,64.46874000000001
10204,0.35,3,4,3,58.22095999999999
10205,0.71,3,3,3,116.59507999999998
10206,1.11,3,0,1,181.43136
10207,1.27,3,6,2,207.583392
10208,0.71,4,3,2,115.24312799999998
10209,1.03,4,2,2,164.91647999999998
10210,1.06,3,5,3,174.714792
10211,0.7,0,3,2,108.645078
10212,0.3,3,4,6,50.20078
10213,0.3,3,3,6,49.87100999999999
10214,0.9,3,3,6,146.366883
10215,0.23,2,4,5,38.844068
10216,0.31,3,0,2,52.80528000000001
10217,0.71,2,0,3,115.98787199999998
10218,0.31,3,5,5,50.913464000000005
10219,1.0,4,3,1,0.0
10220,0.39,2,5,3,62.85874
10221,0.3,4,3,4,49.34035
10222,0.91,4,1,3,143.72242500000002
10223,0.54,4,6,3,87.129672
10224,1.01,2,3,5,162.60578399999997
10225,1.61,4,0,7,262.120806
10226,1.01,4,2,4,158.36908800000003
10227,0.41,3,4,5,66.36319999999999
10228,0.9,0,2,3,143.25696000000002
10229,0.4,2,4,2,65.465232
10230,0.3,3,3,7,49.921920000000014
10231,1.53,3,3,5,254.448
10232,0.42,3,0,4,68.02997500000001
10233,1.5,3,3,1,244.84478399999995
10234,1.01,0,2,3,162.99859500000002
10235,1.16,3,2,2,187.536276
10236,1.52,2,2,5,245.27124
10237,0.62,3,4,4,103.85604
10238,0.99,1,1,2,157.519836
10239,0.51,3,4,4,85.09962999999999
10240,0.31,3,3,2,51.94329600000001
10241,0.73,3,5,2,118.774376
10242,1.0,2,4,3,162.44712
10243,1.01,2,4,1,168.348624
10244,0.85,3,6,6,139.359935
10245,0.56,2,6,2,92.219127
10246,0.4,2,5,3,64.36380799999999
10247,0.5,0,6,2,78.700548
10248,1.39,4,2,3,227.04522
10249,0.92,3,1,2,150.53768399999998
10250,0.9,0,5,4,144.01094400000002
10251,0.34,3,3,7,56.05875
10252,0.31,3,3,2,51.797610000000006
10253,1.01,0,3,3,162.788535
10254,0.54,3,5,3,88.595232
10255,1.18,2,1,4,190.33996800000003
10256,0.9,3,0,7,145.094954
10257,1.0,1,3,2,145.650288
10258,0.32,3,4,3,51.989453
10259,0.33,3,5,7,54.531528
10260,0.35,3,4,3,57.505248
10261,0.4,2,3,5,66.24554200000001
10262,0.75,3,5,1,123.03837
10263,0.72,3,4,2,119.394432
10264,0.38,3,4,6,63.398013000000006
10265,0.7,2,6,2,112.956228
10266,0.9,0,4,2,142.249536
10267,0.53,3,5,4,87.801525
10268,0.28,2,4,5,44.97043200000001
10269,1.01,0,5,3,159.827436
10270,0.71,2,4,2,114.7139
10271,1.29,1,3,0,206.23680000000004
10272,0.43,4,2,4,68.08554999999998
10273,0.31,4,4,6,52.43791
10274,1.08,4,4,3,175.842288
10275,1.2,4,0,3,197.28136999999995
10276,2.3,3,1,1,374.76088
10277,1.52,2,2,2,243.98425
10278,2.0,0,1,2,316.642521
10279,1.16,1,3,2,183.07422
10280,0.52,3,5,3,84.238946
10281,1.77,4,4,2,298.066806
10282,1.2,2,2,2,193.414416
10283,1.14,3,6,1,187.053069
10284,0.57,3,4,3,97.119
10285,0.9,4,6,2,144.242436
10286,1.53,2,1,4,252.213
10287,0.63,3,0,2,102.35901599999998
10288,1.37,3,1,3,222.352452
10289,0.7,0,6,2,115.388924
10290,0.7,2,3,2,112.956228
10291,0.37,3,3,2,61.523616
10292,0.91,2,3,1,147.025476
10293,0.3,3,3,7,50.434272
10294,0.5,3,6,2,80.67384
10295,0.71,2,4,4,112.610544
10296,0.34,4,6,3,56.596995
10297,0.71,0,4,3,117.7522
10298,2.23,4,0,2,362.818148
10299,0.3,4,3,3,49.19520199999999
10300,1.5,0,5,3,240.31008000000003
10301,0.41,3,3,4,67.558374
10302,0.71,0,2,2,114.80389199999998
10303,0.7,3,5,5,112.60031999999998
10304,1.06,3,6,5,170.79019100000002
10305,2.29,4,1,3,371.4942
10306,0.51,2,5,3,84.574588
10307,0.7,4,5,2,108.502486
10308,0.76,3,2,2,125.450388
10309,0.43,3,3,2,71.329984
10310,0.9,2,5,2,144.29376
10311,0.32,2,2,4,51.21864
10312,0.32,4,2,6,52.03359000000001
10313,0.96,3,4,1,154.907976
10314,0.36,3,6,4,59.62244
10315,1.74,0,1,1,281.564574
10316,0.82,3,6,3,134.14096800000002
10317,0.38,3,4,0,61.818256
10318,1.2,3,3,4,195.48096
10319,0.35,4,5,3,58.103892
10320,0.33,4,6,3,53.062884
10321,0.71,3,5,2,114.564736
10322,0.3,3,2,7,50.361488
10323,1.52,3,4,1,249.57684000000003
10324,0.42,2,1,2,67.73642400000001
10325,0.35,3,5,2,58.458744
10326,0.3,3,5,3,50.20078
10327,1.01,0,3,5,164.183176
10328,0.3,4,1,4,48.35952
10329,0.9,2,2,6,140.318976
10330,1.09,3,0,3,180.444656
10331,0.37,3,3,5,61.523616
10332,0.7,3,0,2,114.12824
10333,1.02,3,5,4,166.566578
10334,0.24,2,4,5,39.87839999999999
10335,0.71,2,4,1,117.492504
10336,1.2,2,4,3,192.893712
10337,1.04,4,3,7,166.436692
10338,0.41,2,2,2,66.01944800000001
10339,0.29,2,3,3,47.61562399999999
10340,0.34,3,6,6,55.51739999999999
10341,1.53,4,3,6,252.776265
10342,1.5,4,0,1,241.776
10343,0.55,3,6,3,88.93092
10344,0.42,4,6,4,68.06829499999999
10345,1.05,3,6,3,170.6289
10346,0.8,4,0,2,130.17443400000002
10347,0.79,2,1,2,128.448531
10348,1.13,2,4,2,186.8832
10349,0.5,4,6,3,81.57972000000001
10350,1.02,3,6,4,167.22936
10351,0.32,3,5,3,52.419024000000014
10352,0.51,3,3,6,83.981946
10353,0.81,3,2,4,133.778148
10354,1.16,4,1,2,188.65756800000003
10355,0.83,3,5,2,135.71117999999998
10356,1.52,4,0,4,246.411328
10357,0.31,3,3,4,52.39026
10358,0.32,3,5,5,53.018240000000006
10359,1.24,3,6,5,202.9256
10360,0.4,4,4,4,66.30729299999999
10361,1.02,0,6,3,164.03712000000004
10362,0.32,3,1,5,52.997175000000006
10363,0.43,4,3,6,68.94528
10364,0.36,0,6,2,59.154144
10365,0.9,0,0,3,146.20272000000003
10366,0.91,1,3,3,144.322176
10367,0.3,3,3,7,49.737024000000005
10368,0.72,4,3,5,120.52284
10369,1.58,3,4,2,264.88338400000004
10370,1.52,3,1,3,244.13025
10371,0.91,4,3,1,144.98265999999998
10372,0.31,3,3,4,51.044205
10373,0.31,3,1,2,52.181296
10374,0.33,3,3,5,55.270104
10375,1.04,2,3,1,166.61632
10376,0.3,4,6,3,50.29991999999999
10377,0.57,3,5,4,93.704352
10378,0.58,3,4,4,94.883604
10379,0.26,2,4,6,44.869800000000005
10380,0.79,3,3,2,128.269458
10381,0.43,3,4,2,70.7124
10382,0.38,4,1,3,60.59660600000001
10383,1.21,2,3,3,193.98496
10384,0.31,3,3,5,50.15439000000001
10385,1.5,0,1,2,234.27236700000003
10386,0.55,2,5,5,90.275276
10387,0.3,2,3,6,48.84026
10388,0.26,2,3,5,43.41244
10389,1.04,3,5,1,168.95936200000003
10390,1.01,2,1,2,152.1825
10391,0.31,4,3,6,50.223888
10392,0.59,4,5,3,98.632149
10393,1.07,2,1,3,172.75115000000002
10394,0.35,0,6,1,56.54481500000001
10395,1.01,2,3,3,164.29504
10396,0.41,3,3,6,69.03252200000001
10397,0.33,3,5,3,54.701625
10398,0.27,2,4,4,45.411165
10399,0.9,2,2,3,141.51840800000002
10400,1.01,4,0,0,159.58258199999997
10401,1.58,3,5,4,256.35636000000005
10402,1.01,0,3,5,163.11551999999998
10403,1.03,4,3,3,170.91165
10404,0.42,4,3,5,69.1416
10405,1.51,2,5,3,242.13189
10406,0.9,3,5,4,147.40128
10407,1.01,0,1,2,162.89643599999997
10408,0.39,3,3,2,66.031587
10409,0.3,2,2,2,48.11179799999999
10410,0.98,1,4,2,156.41016599999998
10411,0.83,3,4,2,134.907672
10412,0.53,2,3,4,86.532875
10413,0.3,4,5,3,49.641718
10414,1.54,4,0,2,251.180475
10415,0.4,4,3,2,65.29671199999999
10416,0.9,4,3,1,149.0715
10417,0.91,3,4,1,151.28883
10418,0.43,3,4,2,71.20386000000002
10419,0.31,3,5,5,51.36958499999999
10420,0.51,3,4,4,83.132676
10421,1.01,0,5,2,162.38860800000003
10422,1.0,3,4,4,162.04401
10423,1.42,3,1,3,238.007952
10424,0.7,2,5,2,114.5301
10425,1.0,2,5,1,163.118169
10426,1.04,3,4,2,167.1202
10427,1.08,3,6,2,181.084112
10428,0.24,2,4,4,39.49730399999999
10429,1.16,3,5,2,191.753674
10430,1.58,3,4,2,260.649216
10431,0.43,3,6,3,71.163576
10432,1.9,1,2,1,288.047584
10433,2.01,2,5,2,331.73756000000003
10434,0.41,2,0,3,68.339888
10435,1.4,2,3,3,223.438514
10436,0.34,3,4,3,55.94624
10437,0.56,4,5,5,92.37423
10438,1.03,2,4,1,164.604
10439,0.41,4,3,2,66.943175
10440,0.3,3,5,3,50.901256
10441,1.27,3,1,0,203.35715400000004
10442,0.34,3,1,7,56.951999999999984
10443,1.21,4,3,1,203.436288
10444,0.6,3,4,4,95.168475
10445,0.51,2,6,1,81.827772
10446,1.01,4,2,1,165.5316
10447,0.9,0,5,2,142.35408
10448,2.27,3,1,1,370.341312
10449,0.57,3,3,2,94.45293
10450,0.71,2,2,2,113.588332
10451,0.3,4,4,2,48.31692
10452,0.31,0,6,1,50.96410000000001
10453,0.33,4,2,7,54.18981
10454,0.31,4,1,5,51.496452
10455,0.76,4,0,4,124.118865
10456,0.52,3,3,5,85.89994
10457,1.5,3,1,0,245.844608
10458,0.32,3,1,4,52.671276
10459,1.55,3,4,2,255.520314
10460,2.09,2,2,1,329.6085120000001
10461,1.01,1,2,2,153.12582600000002
10462,0.9,2,5,1,144.84505599999997
10463,0.3,2,6,1,48.288378
10464,2.0,0,4,2,289.263312
10465,0.3,4,3,5,49.68432
10466,0.34,3,6,2,55.29753600000001
10467,0.71,3,3,1,117.192968
10468,1.01,2,5,1,167.73998400000002
10469,1.16,2,6,2,189.991872
10470,0.51,3,3,1,85.058391
10471,0.23,0,3,5,38.415
10472,1.23,3,1,3,200.061456
10473,1.0,0,4,3,159.55219200000002
10474,0.51,3,6,3,85.09962999999999
10475,0.34,2,2,4,55.42208000000001
10476,0.55,3,3,5,91.719607
10477,0.43,4,3,7,69.623936
10478,0.3,4,5,2,48.89444
10479,2.0,2,5,1,330.1584
10480,1.01,0,5,2,167.77152
10481,0.5,4,5,2,80.67384
10482,0.31,3,1,1,50.55047999999999
10483,0.64,2,5,3,105.763752
10484,0.9,2,6,2,144.859792
10485,0.87,3,2,3,140.97010199999997
10486,0.76,2,0,4,128.83517999999998
10487,1.0,3,2,1,160.98781599999998
10488,1.74,4,1,4,284.442717
10489,0.7,2,6,3,114.258144
10490,0.53,2,4,4,86.707425
10491,2.06,3,1,1,334.28538000000003
10492,0.32,3,3,4,53.34606
10493,0.44,4,5,2,71.71404
10494,0.35,3,6,3,58.045608
10495,0.52,3,2,3,87.297876
10496,0.41,3,5,6,68.21039999999999
10497,0.42,4,3,4,68.44437599999999
10498,0.36,3,1,7,59.70248
10499,1.01,1,6,2,149.77551599999998
10500,0.53,4,5,3,86.91098
10501,0.64,3,6,3,106.62264
10502,0.3,4,0,3,49.13868
10503,0.42,3,5,6,69.66346
10504,1.41,4,3,2,233.9358
10505,0.76,4,6,2,122.01979199999998
10506,0.38,2,6,5,62.419275
10507,2.04,4,4,1,332.56475200000006
10508,0.56,3,5,4,91.4641
10509,0.3,3,2,4,49.252956
10510,0.78,3,1,4,131.036724
10511,0.3,2,3,3,46.809084000000006
10512,0.32,4,5,2,52.204124
10513,0.91,4,2,6,147.183344
10514,0.54,2,4,3,89.43274
10515,1.07,2,3,4,179.983947
10516,0.37,3,4,2,62.32348500000001
10517,0.3,2,3,7,50.28936
10518,1.01,2,4,1,166.55662799999996
10519,0.31,4,6,2,51.060968
10520,0.8,4,4,2,129.79018800000003
10521,2.15,3,0,4,357.28815
10522,0.72,4,3,1,117.663975
10523,1.01,4,2,1,163.817165
10524,0.24,3,4,5,38.440116
10525,0.4,2,5,3,65.776032
10526,0.81,3,2,2,131.38552
10527,0.5,3,2,3,84.145668
10528,1.01,0,2,2,163.22103499999997
10529,1.02,4,2,4,163.27313199999998
10530,0.74,3,4,4,120.766164
10531,0.57,3,3,4,94.519068
10532,0.51,2,6,2,83.59274
10533,0.34,4,3,3,54.65379599999999
10534,1.08,3,5,4,177.019766
10535,1.22,3,2,1,172.37856
10536,0.3,4,4,3,50.72206
10537,0.5,4,6,3,82.443775
10538,0.55,0,0,3,89.86937400000001
10539,1.52,4,2,3,247.75422000000003
10540,2.07,4,0,3,336.56735999999995
10541,0.54,3,5,3,88.9812
10542,1.09,3,5,5,181.61154
10543,0.3,3,3,6,49.27541999999999
10544,0.41,2,2,5,68.142789
10545,2.0,1,4,1,310.88713500000006
10546,0.75,3,3,1,121.564668
10547,1.0,2,2,4,160.669873
10548,0.53,3,6,5,87.90728800000001
10549,1.09,2,2,1,180.351696
10550,0.71,2,3,2,114.88936
10551,1.07,4,2,1,170.686364
10552,0.32,3,5,4,53.379456000000005
10553,0.41,4,4,5,67.647254
10554,1.33,4,1,4,214.599996
10555,0.31,4,3,3,50.68098
10556,1.01,4,6,2,161.3408
10557,1.51,2,3,4,247.54884
10558,1.29,0,0,3,207.897592
10559,0.9,0,2,6,143.45604
10560,0.23,4,3,6,37.757808
10561,0.4,3,0,3,67.71600000000001
10562,1.01,3,4,1,167.91252500000002
10563,0.54,4,6,3,88.516858
10564,0.6,3,3,4,98.907993
10565,1.25,3,0,5,202.85134200000005
10566,0.5,2,3,5,79.22124
10567,0.41,3,3,5,66.99647999999999
10568,0.38,3,2,4,63.160950000000014
10569,2.01,2,0,3,310.7872
10570,1.11,2,0,4,187.36652
10571,0.3,3,2,3,49.89892
10572,2.2,0,2,1,349.4643970000001
10573,1.01,4,3,2,154.200625
10574,0.32,2,3,4,52.2522
10575,1.22,4,3,3,197.63982
10576,1.5,1,4,3,237.23128000000003
10577,0.36,3,3,2,60.48631999999999
10578,1.01,3,3,2,159.72138
10579,0.82,1,2,1,129.37707999999998
10580,0.33,0,1,2,54.77252
10581,0.7,2,4,2,114.164316
10582,0.31,3,2,7,52.39026
10583,0.7,3,2,2,115.256904
10584,0.3,3,3,5,49.79879999999999
10585,0.5,3,2,6,82.748952
10586,0.36,3,5,2,59.44233599999999
10587,0.71,2,0,2,112.14554200000002
10588,0.32,3,3,2,53.37728000000001
10589,0.54,3,2,6,88.51879600000001
10590,0.71,4,6,2,117.13332
10591,1.52,3,1,4,243.929583
10592,0.31,3,5,3,51.657333
10593,1.22,3,4,6,200.912512
10594,1.02,4,3,0,161.462085
10595,2.02,4,0,2,329.67
10596,0.9,1,2,1,142.19012500000002
10597,1.1,3,1,3,179.94899999999998
10598,0.35,3,3,7,59.07182
10599,1.2,4,2,3,192.727683
10600,0.31,3,3,7,51.41312000000001
10601,0.71,3,1,3,118.338661
10602,0.53,3,4,4,87.440472
10603,0.24,2,5,4,40.148946
10604,1.27,2,2,3,212.817605
10605,0.38,2,4,6,61.09402500000001
10606,1.01,4,2,3,167.80024800000004
10607,0.3,3,1,4,49.78287600000001
10608,1.06,4,2,3,173.7108
10609,0.39,4,5,4,63.22439999999999
10610,0.76,2,2,2,122.107392
10611,0.7,4,1,1,110.34659999999998
10612,1.56,0,1,3,260.19488
10613,1.0,4,3,1,162.707292
10614,0.3,3,6,4,49.13787899999999
10615,1.56,4,3,3,252.70704
10616,0.37,4,4,3,61.886895
10617,1.0,4,4,1,165.41719600000002
10618,0.4,3,3,5,65.99976000000001
10619,0.4,4,6,3,65.4664
10620,1.06,3,1,1,171.42840000000004
10621,0.63,3,6,2,102.289
10622,0.67,2,3,4,111.89385
10623,0.89,1,3,1,141.135456
10624,0.71,3,3,1,113.52331999999998
10625,0.39,4,6,6,62.111913
10626,1.29,3,2,2,209.195
10627,0.52,3,6,3,85.4282
10628,0.7,4,2,2,116.680424
10629,0.41,3,3,5,66.299184
10630,0.38,3,3,2,61.97162399999999
10631,0.9,1,1,3,144.351185
10632,0.76,2,2,3,121.09678
10633,0.33,4,2,4,55.28412
10634,0.53,2,1,2,86.87124
10635,0.3,2,2,6,48.520864
